ts,has_bbox,conf,cx,cy,w,h,active_zone,zone_timer_sec,fps_receiver,fps_infer,fps_stream,jitter_px
1767351165.786759,0,0.0000,0.00,0.00,0,0,,0.00,59.21,7.48,8.86,0.00
1767351165.9264262,0,0.0000,0.00,0.00,0,0,,0.00,59.21,7.48,8.86,0.00
1767351166.0697124,0,0.0000,0.00,0.00,0,0,,0.00,59.21,7.48,8.86,0.00
1767351166.2003305,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,8.86,0.00
1767351166.3509643,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351166.4533308,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351166.5853071,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351166.7197795,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351166.8642502,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351166.9942906,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351167.1193993,0,0.0000,0.00,0.00,0,0,,0.00,56.10,7.47,9.33,0.00
1767351167.2669368,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.33,0.00
1767351167.3909175,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351167.5261085,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351167.6580803,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351167.7897406,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351167.9266164,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351168.053667,0,0.0000,0.00,0.00,0,0,,0.00,68.17,7.50,9.38,0.00
1767351168.188709,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.50,9.38,0.00
1767351168.3215709,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351168.4687772,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351168.5969896,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351168.8544436,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351169.00057,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351169.1229453,0,0.0000,0.00,0.00,0,0,,0.00,55.97,7.59,10.00,0.00
1767351169.254911,0,0.0000,0.00,0.00,0,0,,0.00,60.00,7.59,10.00,0.00
1767351169.3914092,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,10.00,0.00
1767351169.5240202,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351169.6587439,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351169.7879434,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351169.9150465,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351170.0466244,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351170.2015662,0,0.0000,0.00,0.00,0,0,,0.00,60.00,6.54,8.89,0.00
1767351170.3296423,0,0.0000,0.00,0.00,0,0,,0.00,56.70,6.54,8.89,0.00
1767351170.454593,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,8.89,0.00
1767351170.5941396,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351170.7268996,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351170.8550029,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351170.985422,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351171.1259532,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351171.2580519,0,0.0000,0.00,0.00,0,0,,0.00,56.70,7.52,9.41,0.00
1767351171.392043,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.52,9.41,0.00
1767351171.5330381,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,9.41,0.00
1767351171.6693091,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,10.20,0.00
1767351171.7900417,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,10.20,0.00
1767351171.937881,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,10.20,0.00
1767351172.0600522,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,10.20,0.00
1767351172.1989522,0,0.0000,0.00,0.00,0,0,,0.00,61.85,7.42,10.20,0.00
1767351172.3280752,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.42,10.20,0.00
1767351172.4535978,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.42,10.20,0.00
1767351172.5834153,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.62,10.20,0.00
1767351172.7392116,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.62,11.42,0.00
1767351172.994544,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.62,11.42,0.00
1767351173.1395707,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.62,11.42,0.00
1767351173.2649214,0,0.0000,0.00,0.00,0,0,,0.00,61.08,7.62,11.42,0.00
1767351173.3910508,0,0.0000,0.00,0.00,0,0,,0.00,60.65,7.62,11.42,0.00
1767351173.5335796,0,0.0000,0.00,0.00,0,0,,0.00,60.65,7.62,11.42,0.00
1767351173.6655338,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351173.8049088,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351173.9309993,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351174.056004,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351174.1881087,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351174.321075,0,0.0000,0.00,0.00,0,0,,0.00,60.65,6.47,9.88,0.00
1767351174.4545567,0,0.0000,0.00,0.00,0,0,,0.00,57.83,6.47,9.88,0.00
1767351174.5870023,0,0.0000,0.00,0.00,0,0,,0.00,57.83,6.47,9.88,0.00
1767351174.7407248,0,0.0000,0.00,0.00,0,0,,0.00,57.83,7.44,9.88,0.00
1767351174.8678846,0,0.0000,0.00,0.00,0,0,,0.00,57.83,7.44,12.23,0.00
1767351174.993424,0,0.0000,0.00,0.00,0,0,,0.00,57.83,7.44,12.23,0.00
1767351175.1187375,0,0.0000,0.00,0.00,0,0,,0.00,57.83,7.44,12.23,0.00
1767351175.2511609,0,0.0000,0.00,0.00,0,0,,0.00,57.83,7.44,12.23,0.00
1767351175.393924,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.44,12.23,0.00
1767351175.5377758,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.44,12.23,0.00
1767351175.6665163,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.44,12.23,0.00
1767351175.7929482,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.60,12.23,0.00
1767351175.9166956,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.60,13.31,0.00
1767351176.0492055,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.60,13.31,0.00
1767351176.1816878,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.60,13.31,0.00
1767351176.3304157,0,0.0000,0.00,0.00,0,0,,0.00,61.51,7.60,13.31,0.00
1767351176.4637697,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.60,13.31,0.00
1767351176.5893977,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.60,13.31,0.00
1767351176.7281566,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.60,13.31,0.00
1767351176.8652015,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.46,13.31,0.00
1767351177.1259415,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.46,11.19,0.00
1767351177.266881,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.46,11.19,0.00
1767351177.4034736,0,0.0000,0.00,0.00,0,0,,0.00,56.56,7.46,11.19,0.00
1767351177.523975,0,0.0000,0.00,0.00,0,0,,0.00,61.23,7.46,11.19,0.00
1767351177.655959,0,0.0000,0.00,0.00,0,0,,0.00,61.23,7.46,11.19,0.00
1767351177.780971,0,0.0000,0.00,0.00,0,0,,0.00,61.23,7.46,11.19,0.00
1767351177.9134295,0,0.0000,0.00,0.00,0,0,,0.00,61.23,6.68,11.19,0.00
1767351178.062116,0,0.0000,0.00,0.00,0,0,,0.00,61.23,6.68,10.49,0.00
1767351178.18676,0,0.0000,0.00,0.00,0,0,,0.00,61.23,6.68,10.49,0.00
1767351178.3165658,0,0.0000,0.00,0.00,0,0,,0.00,61.23,6.68,10.49,0.00
1767351178.4608064,0,0.0000,0.00,0.00,0,0,,0.00,61.23,6.68,10.49,0.00
1767351178.5944223,0,0.0000,0.00,0.00,0,0,,0.00,59.85,6.68,10.49,0.00
1767351178.718897,0,0.0000,0.00,0.00,0,0,,0.00,59.85,6.68,10.49,0.00
1767351178.8464813,0,0.0000,0.00,0.00,0,0,,0.00,59.85,6.68,10.49,0.00
1767351178.9847865,0,0.0000,0.00,0.00,0,0,,0.00,59.85,7.47,10.49,0.00
1767351179.1121068,0,0.0000,0.00,0.00,0,0,,0.00,59.85,7.47,7.47,0.00
1767351179.2493172,0,0.0000,0.00,0.00,0,0,,0.00,59.85,7.47,7.47,0.00
1767351179.3971844,0,0.0000,0.00,0.00,0,0,,0.00,59.85,7.47,7.47,0.00
1767351179.5253568,0,0.0000,0.00,0.00,0,0,,0.00,62.75,7.47,7.47,0.00
1767351179.6507573,0,0.0000,0.00,0.00,0,0,,0.00,62.75,7.47,7.47,0.00
1767351179.7987213,0,0.0000,0.00,0.00,0,0,,0.00,62.75,7.47,7.47,0.00
1767351180.0617359,0,0.0000,0.00,0.00,0,0,,0.00,62.75,6.50,7.47,0.00
1767351180.188221,0,0.0000,0.00,0.00,0,0,,0.00,62.75,6.50,9.29,0.00
1767351180.3128445,0,0.0000,0.00,0.00,0,0,,0.00,62.75,6.50,9.29,0.00
1767351180.466431,0,0.0000,0.00,0.00,0,0,,0.00,62.75,6.50,9.29,0.00
1767351180.5948248,0,0.0000,0.00,0.00,0,0,,0.00,56.98,6.50,9.29,0.00
1767351180.7277513,0,0.0000,0.00,0.00,0,0,,0.00,56.98,6.50,9.29,0.00
1767351180.8545399,0,0.0000,0.00,0.00,0,0,,0.00,56.98,6.50,9.29,0.00
1767351180.98366,0,0.0000,0.00,0.00,0,0,,0.00,56.98,6.50,9.29,0.00
1767351181.1109927,0,0.0000,0.00,0.00,0,0,,0.00,56.98,7.62,9.29,0.00
1767351181.2660186,0,0.0000,0.00,0.00,0,0,,0.00,56.98,7.62,9.53,0.00
1767351181.3979032,0,0.0000,0.00,0.00,0,0,,0.00,56.98,7.62,9.53,0.00
1767351181.535662,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.62,9.53,0.00
1767351181.6572373,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.62,9.53,0.00
1767351181.797364,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.62,9.53,0.00
1767351181.9215162,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.62,9.53,0.00
1767351182.0557106,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.62,9.53,0.00
1767351182.1878912,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.43,9.53,0.00
1767351182.3213134,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.43,11.14,0.00
1767351182.4693127,0,0.0000,0.00,0.00,0,0,,0.00,62.82,7.43,11.14,0.00
1767351182.5943987,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.43,11.14,0.00
1767351182.726965,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.43,11.14,0.00
1767351182.8596063,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.43,11.14,0.00
1767351182.9918926,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.43,11.14,0.00
1767351183.1182952,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.43,11.14,0.00
1767351183.2497623,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.53,11.14,0.00
1767351183.3933854,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.53,11.30,0.00
1767351183.5279746,0,0.0000,0.00,0.00,0,0,,0.00,56.75,7.53,11.30,0.00
1767351183.6491632,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.53,11.30,0.00
1767351183.782571,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.53,11.30,0.00
1767351183.9261963,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.53,11.30,0.00
1767351184.0496228,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.53,11.30,0.00
1767351184.1860003,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.53,11.30,0.00
1767351184.3304071,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.40,11.30,0.00
1767351184.4609945,0,0.0000,0.00,0.00,0,0,,0.00,60.67,7.40,9.25,0.00
1767351184.586053,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351184.7353835,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351184.8586426,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351184.987679,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351185.1181989,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351185.265466,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.40,9.25,0.00
1767351185.3985093,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.49,9.25,0.00
1767351185.5307593,0,0.0000,0.00,0.00,0,0,,0.00,63.82,7.49,10.30,0.00
1767351185.6579041,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351185.7825463,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351185.9237943,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351186.0486355,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351186.1870594,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351186.3135324,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.49,10.30,0.00
1767351186.4555593,0,0.0000,0.00,0.00,0,0,,0.00,55.89,7.57,10.30,0.00
1767351186.587252,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351186.7207663,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351186.8552222,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351186.979854,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351187.1095946,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351187.2495923,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351187.3831928,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.57,7.57,0.00
1767351187.5183573,0,0.0000,0.00,0.00,0,0,,0.00,63.79,7.53,7.57,0.00
1767351187.656515,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351187.7826886,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351187.915018,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351188.061792,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351188.1855292,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351188.3141494,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351188.4643536,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.53,8.47,0.00
1767351188.5963268,0,0.0000,0.00,0.00,0,0,,0.00,59.02,7.42,8.47,0.00
1767351188.7168343,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351188.8515894,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351188.9860559,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351189.126944,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351189.2663515,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351189.3908875,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351189.5249252,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.42,9.28,0.00
1767351189.660185,0,0.0000,0.00,0.00,0,0,,0.00,61.09,7.52,9.28,0.00
1767351189.7818434,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351189.908695,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.0469046,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.18845,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.3209193,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.4532733,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.5940068,0,0.0000,0.00,0.00,0,0,,0.00,56.50,7.52,11.28,0.00
1767351190.7241347,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,11.28,0.00
1767351190.8543332,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.0006154,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.1246953,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.259193,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.3902473,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.5162525,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.6440861,0,0.0000,0.00,0.00,0,0,,0.00,62.29,7.52,9.40,0.00
1767351191.7903557,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,9.40,0.00
1767351191.9150014,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.0473857,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.1887436,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.322496,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.4463484,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.5950398,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.717911,0,0.0000,0.00,0.00,0,0,,0.00,60.04,7.50,11.25,0.00
1767351192.853941,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351192.9858315,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.1206844,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.2511954,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.3921478,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.5234878,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.6504023,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.7885234,0,0.0000,0.00,0.00,0,0,,0.00,60.71,7.52,11.91,0.00
1767351193.9153142,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.0652344,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.193942,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.3260784,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.4535134,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.5886962,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.7192657,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.8511653,0,0.0000,0.00,0.00,0,0,,0.00,60.24,7.54,10.35,0.00
1767351194.9865882,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.35,0.00
1767351195.118552,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.2517142,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.390923,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.5307934,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.6600034,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.7893202,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351195.9215434,0,0.0000,0.00,0.00,0,0,,0.00,59.33,7.47,10.66,0.00
1767351196.0476544,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,10.66,0.00
1767351196.1905158,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.331971,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.4615414,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.5936165,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.7217438,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.859796,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351196.993747,0,0.0000,0.00,0.00,0,0,,0.00,60.23,7.54,9.42,0.00
1767351197.1248634,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.42,0.00
1767351197.2528028,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351197.3836362,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351197.5346189,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351197.7822747,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351197.9260187,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351198.0481572,0,0.0000,0.00,0.00,0,0,,0.00,57.58,7.43,9.28,0.00
1767351198.1883361,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,9.28,0.00
1767351198.320227,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351198.4533179,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351198.5959759,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351198.7208288,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351198.8450317,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351199.0015476,0,0.0000,0.00,0.00,0,0,,0.00,60.12,6.58,8.46,0.00
1767351199.127697,0,0.0000,0.00,0.00,0,0,,0.00,61.61,6.58,8.46,0.00
1767351199.2592041,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351199.3863256,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351199.517337,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351199.6566281,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351199.789081,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351199.9238238,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351200.063594,0,0.0000,0.00,0.00,0,0,,0.00,61.61,7.47,9.84,0.00
1767351200.190698,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.47,9.84,0.00
1767351200.3214152,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351200.4660468,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351200.5905046,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351200.7194242,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351200.8766708,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351200.9946456,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351201.1173072,0,0.0000,0.00,0.00,0,0,,0.00,61.04,7.53,11.30,0.00
1767351201.2488468,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.53,11.30,0.00
1767351201.380212,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,11.30,0.00
1767351201.5156937,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,10.78,0.00
1767351201.6489847,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,10.78,0.00
1767351201.7843459,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,10.78,0.00
1767351201.9254718,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,10.78,0.00
1767351202.06432,0,0.0000,0.00,0.00,0,0,,0.00,59.58,7.56,10.78,0.00
1767351202.190066,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.56,10.78,0.00
1767351202.3212929,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.56,10.78,0.00
1767351202.4586809,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,10.78,0.00
1767351202.5874996,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,9.27,0.00
1767351202.7196317,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,9.27,0.00
1767351202.8618076,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,9.27,0.00
1767351202.993031,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,9.27,0.00
1767351203.1179807,0,0.0000,0.00,0.00,0,0,,0.00,59.59,7.42,9.27,0.00
1767351203.2517116,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.42,9.27,0.00
1767351203.391232,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.42,9.27,0.00
1767351203.517504,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,9.27,0.00
1767351203.6414487,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,10.39,0.00
1767351203.781164,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,10.39,0.00
1767351203.9072332,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,10.39,0.00
1767351204.0502877,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,10.39,0.00
1767351204.1726968,0,0.0000,0.00,0.00,0,0,,0.00,60.28,7.56,10.39,0.00
1767351204.3304129,0,0.0000,0.00,0.00,0,0,,0.00,59.18,7.56,10.39,0.00
